energia_turbinada,energia_eolica,energia_solar,energia_biomasa,energia_renovable,energia_termico_bajo,energia_termico_alto,demanda,demanda_residual
258888.0,89498.12267082525,10847.177165782276,14205.472175438588,114550.77201204612,0.0,0.0,262804.7277197107,148253.95570766457
258888.0,92140.0921373727,11271.621322419545,14859.639049122809,118271.35250891506,0.0,0.0,259686.40768585046,141415.0551769354
258888.0,90659.82803868594,11002.303434923519,14518.368923684202,116180.50039729365,0.0,0.0,284769.89501704235,168589.3946197487
258888.0,90554.62452678141,10732.967364716962,14566.054130701754,115853.64602220013,0.0,0.0,322835.61778332083,206981.97176112072
258888.0,85031.24772094279,10716.475757573358,14637.513606140346,110385.2370846565,0.0,0.0,286307.0950337339,175921.85794907738
258888.0,87807.04803662449,10608.470938362425,14628.308548245614,113043.82752323252,0.0,0.0,271219.28310519754,158175.455581965
258884.77810780142,84982.77061434375,10693.418996498953,14763.392324561397,110439.58193540409,0.0,0.0,321077.5259995257,210637.94406412158
194884.2415205674,85986.18983175584,10551.754537368377,15309.599851754383,111847.5442208786,17383.16285602188,1630.297011510197,252554.57466723176,140707.03044635316
139142.28939219858,84086.47588357603,10205.677110637433,15594.137738596495,109886.29073280995,40805.1568085664,17832.653254511944,265760.2853988617,155873.99466605173
114881.1863468085,87138.50521512776,10242.880464036181,15899.251240350874,113280.63691951481,47676.84606052459,10645.962331749108,249845.7440495834,136565.10713006853
104868.5179390071,88685.74475373808,9824.855155326186,16000.966926315783,114511.56683538007,50106.14644929997,9003.91708186713,245944.614595458,131433.04776007793
93955.40360141844,92209.90206906517,9278.029588771047,15795.58666754386,117283.51832538006,52282.41028904473,10611.61126738579,248808.4569794967,131524.93865411665
85339.42303829787,92859.1884018825,9169.003791343186,18456.2665437649,120484.4587369906,55325.597927730276,13144.092181935983,256892.3205966874,136407.86185969686
92188.0267574468,95290.5873260382,8530.480186850396,33050.70162164341,136871.76913453202,34504.31567252437,0.0,232816.40974702348,95944.64061249145
96465.39357234043,99999.6553362952,7882.442787928107,33192.07652152284,141074.17464574613,40193.71139917217,1081.908619575424,246622.79107341048,105548.61642766435
107426.60839787233,95416.92842546562,8111.724699108436,33118.516723145774,136647.16984771984,39852.634451856844,2211.214268461788,249188.23580714918,112541.06595942932
120337.17852978723,100470.00745115177,7424.9501238408375,23369.852297572706,131264.80987256533,38867.98109646086,3793.117844550436,251752.38877616858,120487.57890360325
132355.7096638298,98434.05050166651,6757.079140633997,21224.44183295923,126415.57147525974,36107.09727676296,4684.963203688513,253509.18879524473,127093.617319985
141296.76857234043,98975.04493142635,6723.902763309068,25968.47947897232,131667.42717370772,29748.637347788983,5267.17109181576,259512.0194486619,127844.59227495416
134048.48832765958,98037.6221467726,6354.580659707241,34253.7348904101,138645.93769688995,36696.7038360586,4697.062435584399,269658.83132354775,131012.89362665782
141855.45434468085,97409.03202198535,5966.749727093678,35096.533702179564,138472.3154512586,35195.749263069054,7747.139134733264,281722.62204277696,143250.30659151837
153792.82951914895,98814.04396127017,5886.590321169121,34915.35802257658,139615.99230501588,28979.21158203361,4489.950750039573,281740.7067488555,142124.7144438396
157999.46115531915,98220.28704362443,5700.530551199278,35017.87632551271,138938.69392033643,23245.326214878285,2957.8796918906132,276524.56080986426,137585.86688952782
154963.1930744681,98854.63909287954,5691.159953817383,35550.51846960261,140096.31751629955,26540.91451923752,4905.425871104624,278081.1372973546,137984.81978105503
159008.4537851064,104690.69883044781,5569.164730104099,36640.267961321035,146900.13152187294,29419.12508490125,5064.941701358583,290325.77507737133,143425.6435554984
167216.22919787234,104382.0148129037,5429.313546577172,36310.39745348857,146121.72581296944,36517.254063932894,11799.991461665444,329525.6672677294,183403.94145475997
172955.12873829785,106816.05281652318,5738.184090648205,34600.92987232152,147155.16677949292,27725.065065923834,5987.184381241304,313822.97533251636,166667.80855302344
176047.26968723405,105570.85574992996,5961.318488980014,35113.18863366362,146645.3628725736,23562.21586211248,3952.434379693723,309256.58704763796,162611.22417506436
174714.55729148936,108730.43283364398,5763.893484376083,34304.426268943746,148798.75258696382,22381.720409780126,937.4159835227879,302204.84344165475,153406.09085469093
160697.0443787234,105710.5229317552,6405.6144499270995,34658.5686623392,146774.7060440215,32942.561637555904,5189.833452461798,310085.89999781986,163311.19395379836
159381.0104212766,106832.62021303737,6755.8492638160105,35019.157293632656,148607.62677048604,33932.28100179776,6386.541521488448,309859.84117183584,161252.2144013498
159736.5353723404,112963.317808136,6912.495966710932,34636.09143758985,154511.90521243677,34514.42956707744,5948.644900741532,313334.6882683898,158822.783055953
160475.69733404255,111681.42711469864,6849.887804579319,34441.76708218248,152973.08200146045,35901.46938619804,8058.914964139025,323460.8319077568,170487.74990629635
154943.8583,107779.19993502216,7307.814717086225,32995.00888109761,148082.023533206,21455.435481072025,0.0,268285.6854262847,120203.66189307868
151994.4041148936,108649.10494879777,7909.894347552579,32997.27884153994,149556.27813789027,34739.48286307689,6649.482279472973,307847.2717382175,158290.99360032723
151778.7229893617,109305.83774373586,7929.533467364118,32767.710565039084,150003.08177613906,30723.920029926765,2748.737383708035,292657.4103968069,142654.32862066783
147430.42441489364,114300.00672391738,8524.156211579264,32083.372775819946,154907.5357113166,16279.05085411244,0.0,257389.6500138521,102482.11430253554
154317.60559361702,116709.7919183677,8237.11335634511,32138.75473695297,157085.6600116658,8999.396881320477,0.0,249658.43816519674,92572.77815353093
162429.40364893616,116894.20438616359,8752.13665806451,31710.193294999768,157356.53433922786,9140.149276995407,0.0,266581.84776072385,109225.31342149599
175051.573706383,110322.89665027641,9054.746042873534,31879.889942467347,151257.5326356173,7046.124357737007,0.0,252666.95819786482,101409.42556224752
184038.53174893616,108176.90193784745,9864.239537116413,31227.34317938806,149268.48465435192,8874.780586726629,0.0,271783.7842877981,122515.2996334462
194610.3555468085,104422.57659378197,10529.749504988575,31504.85887353122,146457.18497230177,6741.1288244445805,0.0,248687.03109582505,102229.8461235233
186413.0258617021,107996.14741250093,10636.545500075908,30752.21296938665,149384.9058819635,4911.980470479409,0.0,241845.84513918724,92460.93925722374
174001.81499787234,108368.1616263384,10773.160558117665,31590.321507513345,150731.6436919694,7782.437669492489,0.0,243031.68515206288,92300.04146009349
170123.59711914894,102923.50995295042,10848.061603908141,32262.107988332133,146033.67954519068,15811.020057913562,0.0,254923.67116354554,108889.99161835486
157399.1990319149,104473.43194198544,10923.442250445485,32514.580538018447,147911.4547304494,28726.697669920366,1853.0466448353777,279482.70201845607,131571.24728800668
148326.02382127658,104133.89710660212,11090.618849065764,32307.283140690088,147531.79909635798,25007.57790430052,0.0,252816.80290537444,105285.00380901646
140677.8332638298,101779.74723093813,11212.704877708187,34387.941797698426,147380.39390634475,32124.695945824245,0.0,252882.6829060886,105502.28899974385
129971.5312,99174.28621582552,11568.319282368751,35193.49844685015,145936.10394504442,44621.52954192093,11221.901145486547,287600.151518364,141664.04757331955
111907.99919361701,99338.40944907123,11291.319964265569,34924.236809625756,145553.96622296254,46498.533605207325,6192.227787955218,269981.77250352496,124427.80628056244
112691.5914212766,97313.17091924296,11329.20102259438,35295.99925486828,143938.37119670562,48144.38146088326,8063.498915811607,272941.20547683694,129002.83428013133
100224.9327829787,94055.30850885547,11043.135413804714,35184.48269391482,140282.926616575,55164.6231940657,14651.579291939619,281570.19380582887,141287.26718925388
94108.99316595745,92467.96306251167,11350.593319777001,36432.24441620002,140250.8007984887,56045.417994389056,14325.95638074641,278529.30516817287,138278.50436968417
78535.38914468084,92077.1464552851,11269.442481945203,36251.92264326596,139598.51158049627,61521.596767205636,14638.532699577183,273271.2614697159,133672.74988921965
76943.55824042553,90611.44799048475,11377.655082999983,36257.837276160855,138246.94034964562,65520.0,34064.257238006525,298787.0187044276,160540.07835478196
72637.19026170213,88359.82409203946,11416.239695997296,35889.021960530175,135665.08574856693,69671.46366361222,63424.28829492593,337508.73742893845,201843.65168037155
68037.3290680851,86433.12223115127,11103.806498983271,36190.64757729516,133727.57630742973,68880.0,35333.747231362504,300350.7096669014,166623.13335947166
75156.83887659574,83446.21612304743,11016.43924945665,36716.177360995935,131178.8327335,66024.54525445506,24264.433801590443,285002.88576632284,153824.05303282285
83048.53922340425,86948.75525617333,11243.952255964494,36381.77820882268,134574.4857209605,63840.0,40075.84628463272,316957.37049357354,182382.88477261306
77964.0124319149,86270.37463503586,11112.640300029936,36456.29165863506,133839.30659370084,58404.037922711854,11740.219127305361,265510.6238021794,131671.31720847858
83989.16562340426,85204.61999868434,10813.929831108317,36624.74911774642,132643.29894753906,58886.814445227246,21222.981344195778,281972.74176677316,149329.4428192341
79821.57374680851,88086.69888007017,10519.022792061409,36456.39532520748,135062.11699733906,58303.45444159129,15673.122569326546,279449.81181051274,144387.69481317367
69269.13361914894,89008.3641081742,10162.96838403011,34108.82822734285,133280.1607195472,60902.06515638457,8430.92209817142,263261.01125784824,129980.85053830106
72723.65490212766,89463.04536756715,9972.615210240887,33820.55439699758,133256.2149748056,57110.13669656233,6731.479866581055,259292.65268081398,126036.43770600838
75099.5530212766,94891.81835942432,9563.104142878781,33635.805140418444,138090.72764272155,50064.89546924328,1814.2210942764325,248754.16400935524,110663.43636663369
85743.79740425533,94289.04168629115,9295.735461339134,35191.04599428708,138775.82314191735,52932.55961466514,8819.484416473,270429.02319086646,131653.2000489491
101103.72801914893,92626.97625037367,8700.199318007642,35498.240488386815,136825.41605676812,43517.61257005154,4894.237582765672,259903.67477959656,123078.25872282844
102905.93735531915,94836.57389358795,7972.95051741626,35494.42107808353,138303.94548908772,46674.30224694148,5403.149276844331,259982.51634072966,121678.57085164193
117037.04506170213,93489.92244418705,7886.580423981958,30304.0610313741,131680.5638995431,41277.23353150573,7481.185120640814,262592.1720142353,130911.60811469218
126270.18918723405,99055.78688356072,7202.4720605141165,23179.4313984164,129437.69034249125,40833.13851369345,6321.002185761183,258253.258099876,128815.56775738478
136013.15627021278,100802.10191017616,6848.619997839734,24103.36180696789,131754.08371498378,40117.779269212326,11453.269592743361,272176.6777959837,140422.5940809999
137722.60938085106,101712.86540940804,6592.239287264835,35807.85017270486,144112.95486937772,35264.522479474166,7104.411517718417,273093.8679571654,128980.91308778769
139382.82048510638,98902.87783107659,6313.888817388342,37372.87064236574,142589.63729083067,38661.36461723375,8627.689063445565,283415.54233550857,140825.9050446779
145818.41353829787,94681.16623634899,6226.619440106171,37637.072097554694,138544.85777400984,36456.874874030305,11781.24023759537,295687.2313258777,157142.37355186787
150967.69126808512,98082.60288412376,6146.379053501961,37262.135195270515,141491.11713289624,33891.95344691041,8298.500086727783,295705.62769014214,154214.5105572459
160251.25888085106,97729.08333357955,6210.47218626575,37412.81097847418,141352.3664983195,31254.417442947164,5704.010741261294,290399.59062588343,149047.22412756394
163951.5341680851,103119.13665103159,6069.428513861314,38417.16864588663,147605.73381077952,27839.967196694328,4555.074609340449,291982.9919786408,144377.25816786126
180237.5352191489,105982.73087603849,5646.612610231015,38066.60193105314,149695.94541732263,25888.538969107285,5068.619280511414,304438.6446116532,154742.69919433055
185666.4666723404,108538.97196199423,6193.824760524929,38806.90781559161,153539.70453811076,29191.01006784924,10974.142860697875,344314.078180745,190774.37364263425
185307.85031276595,108987.32106684642,6290.190766913083,38443.79195921555,153721.30379297506,26126.329836526802,6836.005740185644,328340.7778951762,174619.47410220111
175570.3006787234,105242.78086242783,6685.458508578523,39103.49393240264,151031.73330340898,27615.26468130616,3809.834268432586,314349.02884608536,163317.29554267638
177187.4096851064,106962.96958925872,6647.31737238033,38585.94822061793,152196.235182257,29980.709704127243,7069.175185951243,322916.47848921834,170720.24330696135
178179.33171276597,109441.80592289293,7023.564686972331,38278.57388971208,154743.94449957734,29268.665212771808,7286.45834492441,324539.3006225413,169795.35612296395
181222.59687446806,113120.30797449667,6989.011034042092,38268.33307111529,158377.65207965404,27880.53784365679,5601.771610682486,324309.3460692367,165931.69398958265
180439.91969574467,114861.06485674516,7118.774618768,38169.509841505685,160149.34931701884,27735.32846513632,5508.195738454178,327844.07606003765,167694.7267430188
174916.80505957446,108814.0523399188,7705.7102233774585,37683.6946294219,154203.45719271817,31108.12654674008,12210.155519020635,338144.7260220777,183941.26882935956
166276.9100106383,107203.76023211186,8001.380225167575,37474.076294960505,152679.21675223997,21201.61133139632,1069.774186974756,286387.8691902277,133708.65243798774
157519.2859829787,112030.51419189484,8130.02420678211,36893.56343253513,157054.10183121206,33482.88500613867,6119.086120772702,322262.0935318128,165207.99170060072
162651.87130425533,110973.89708092282,8777.884254768369,35502.399382622796,155254.180718314,26697.348644780774,3715.0870796144377,306810.46157574235,151556.28085742836
155756.98156170212,113773.15843514315,8886.893265367251,35378.65160160347,158038.7033021139,17932.28546310125,0.0,270934.923208138,112896.21990602408
167703.07913829788,112577.72360963479,9004.506799795894,35723.90719650016,157306.13760593085,7214.50130378412,0.0,263070.47748510976,105764.33987917891
169536.8691382979,118186.25924482192,9254.235725440987,35121.69811973758,162562.19309000048,11872.191141855586,0.0,280285.53235852404,117723.33926852356
177836.66235106383,108336.85170387033,9678.460335603726,34639.51528125604,152654.82732073008,10781.668442577591,0.0,266130.84408309334,113476.01676236326
179338.1079744681,108663.71511870055,10409.765215760042,35326.79863828945,154400.27897275003,17732.349135615095,0.0,285577.11513657524,131176.8361638252
177515.9541638298,108878.7002933889,10653.755954974824,34749.295254014454,154281.75150237817,11597.799208142194,0.0,262082.3299189076,107800.57841652943
165859.51198510636,116250.07695795101,10576.488115249767,35246.9738075989,162073.53888079966,10458.549500149202,0.0,255123.2481228915,93049.7092420918
158729.08545319148,106513.71437981547,11154.249494448277,35553.02222150454,153220.98609576828,18465.35175354316,0.0,256329.5240082279,103108.53791245962
150435.77741276595,106515.75880933751,11039.051060056594,36267.008777237854,153821.81864663196,25574.992014366995,0.0,268426.447538085,114604.62889145303
134847.98863617022,103487.80980180854,11612.816086167502,37251.683659920534,152352.30954789658,43189.011393363624,6465.947235062695,293408.71020913124,141056.40066123466
122342.32915531915,100144.0197643246,11872.972732120117,36983.33958702817,149000.3320834729,38049.26400549167,1734.006807322728,266283.27110128413,117282.93901781124
101994.66337021276,98076.95771169946,11982.5196224322,38137.33284859195,148196.8101827236,45928.539743417066,2639.096504555582,266350.2864282474,118153.47624552381
98384.87514680851,97987.09121736782,11979.563201491146,38966.081898228746,148932.73631708772,57586.312371005195,20239.73103025703,301666.04971180565,152733.31339471793
103030.62948723404,99944.31313367106,11615.445795526226,38779.85748720626,150339.61641640356,54657.169402909865,10476.529101820131,283744.0488402307,133404.43242382712
