1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1609.35,3384.5,6305.15,5934.35,2031.15,8878.150000000001,5266.3,3201.4,434.09999999999997,859.1500000000001,4936.3,1376.95,2666.1,10487.900000000001,7121.150000000001,1879.35,3037.1499999999996,2394.2,608.25,5327.9,5839.6,6516.0,4394.8,3657.35,1221.9,1618.0,3806.05,5146.5,3662.6000000000004,1420.65,6086.0,4091.5,9889.85,3843.9500000000003,1111.35,467.2,1251.75,2188.2,1151.35,1106.4,3348.8,2841.7999999999997,2498.3499999999995,5434.4,1742.5,1691.5,2188.55,5064.25,6342.200000000001,3503.2,8087.65,5821.5,4768.75,1127.45,6198.75,4347.2,10644.0,2722.45,11443.95,789.45,1823.45,2384.1,4408.4,9955.75,7098.599999999999,3182.7,5269.0,3868.0,5347.200000000001,1622.15,2098.4,4049.95,735.3,6819.4,7771.450000000001,3833.9500000000003,4441.1,4243.85,5863.25,890.25,3353.9,2419.1,1493.4,3692.95,2412.85,3237.6499999999996,1518.0,1334.6,3105.5,9882.5,1025.3,2133.7,3355.3,6786.7,2052.5,924.0,2406.5,1242.0,4054.5,3494.0,2822.0,2952.5,4376.8,3691.0,2600.0,1594.6,3824.3999999999996,3906.0,7771.099999999999,4344.3,2010.85,3617.0,1923.9,2722.8,2039.7,5202.015
1020.45,3812.3,9623.35,3390.8500000000004,2464.3999999999996,10169.4,8130.0,3279.45,950.25,671.95,4898.15,1047.0,3483.6499999999996,7567.65,6103.4,1496.75,3265.75,1599.35,922.0,4620.9,4656.8,9988.55,2870.75,2724.3,1805.05,1572.2,2162.05,5289.6,3518.1499999999996,3089.1499999999996,7166.299999999999,7993.550000000001,6905.15,5567.65,861.85,346.79999999999995,1662.85,3445.05,1770.8999999999999,2019.05,5366.0,3976.5,1470.3500000000001,4239.25,3516.7000000000003,1246.25,1960.7,5054.549999999999,5251.45,5055.75,8316.35,6694.4,9041.2,1862.3000000000002,9193.8,4156.75,7974.099999999999,4279.650000000001,9893.55,806.45,1310.7,1444.3000000000002,2752.7,12892.35,4168.8,3614.8999999999996,4456.0,3192.85,2919.15,895.9,1286.4499999999998,4024.45,1087.1,4788.55,3072.55,2434.85,3867.0,5360.6,5723.75,638.55,3488.45,1772.9,1163.1,3108.45,2207.65,3433.25,917.5,3313.4,2555.8,10136.7,1786.6,1897.2,8422.0,4596.9,3613.8,1071.0,3174.5,1611.0,2635.5,2466.5,4190.5,5309.4,5045.8,1432.0,4787.2,6241.8,2002.85,5351.5,4999.25,7705.25,3030.8,3268.7,3352.75,2506.6499999999996,6136.7,3718.37
1113.85,3128.1499999999996,7670.45,2174.4,4372.1,10160.45,10210.949999999999,3020.8,1482.9,2609.0,4273.15,1073.3000000000002,1974.6,6201.450000000001,5146.45,4904.05,3487.5,3094.6000000000004,1373.5500000000002,8186.6,4218.0,6486.400000000001,2926.2,3005.35,1417.75,2746.3500000000004,2638.3,3222.3500000000004,2612.7,3252.3500000000004,7096.099999999999,7514.25,3729.6000000000004,2444.75,949.65,590.0,2130.25,3143.8999999999996,1771.6,2421.0499999999997,3504.75,3575.1499999999996,2314.95,3661.5,4636.95,2800.05,2398.95,1906.4499999999998,7821.55,6494.0,5629.0,6088.650000000001,7894.549999999999,5065.15,7987.400000000001,3334.1499999999996,9640.85,6185.2,7576.6,1257.05,1212.65,2017.5500000000002,3091.1000000000004,12897.300000000001,5010.900000000001,2501.35,6274.75,3786.25,3758.2,1582.5,1714.3000000000002,2576.9,4538.7,4459.6,1469.0,1450.3,5312.15,2855.5,5100.05,1127.45,3607.9,4155.7,1043.5,3104.8,818.8000000000001,1749.9499999999998,1293.3,2875.9,2589.0,8188.8,3479.3,2814.8,7388.5,6930.2,3634.9,1838.0,7516.0,1562.5,1667.5,2241.5,5855.0,5537.450000000001,4228.4,1254.0,2294.6,11320.0,1697.25,3904.0,9153.8,6586.45,4497.8,2144.1499999999996,6014.6,2030.35,13983.25,2367.715
2708.2999999999997,2933.0,4624.05,2581.2000000000003,4266.95,9365.95,8326.3,2449.85,1115.15,4949.3,7332.1,2704.4,1907.3,6940.95,5091.4,4608.5,4542.45,3606.7,2284.05,10564.5,5002.5,3758.85,5202.35,5923.349999999999,1695.5,3483.7,3475.45,1785.0,5748.5,2586.55,5874.25,4704.299999999999,3246.0,2681.55,1887.95,714.75,3382.8999999999996,3241.95,2650.2999999999997,4283.15,4137.35,4592.6,1817.3,2862.95,6115.15,8062.0,4698.95,4445.0,7399.2,5974.2,4852.0,5966.05,7388.8,8606.6,4958.4,2520.55,12427.75,7184.2,6714.6,2033.0,1582.4499999999998,2068.65,4516.15,11471.8,7032.75,5063.85,8632.25,2251.15,5082.15,7202.05,2015.75,1932.7,6161.349999999999,6745.0,1814.0,3278.6499999999996,8779.349999999999,4307.85,4136.05,3436.25,7752.0,4778.3,2151.6,2858.7,715.1,5069.4,1923.3,4784.3,1319.9,6213.1,3592.3,10954.0,4119.1,10998.2,1757.1999999999998,1591.0,5479.0,1644.5,3209.0,2733.5,8805.0,5633.8,4040.6,1964.0,8296.75,6419.4,3107.3,2748.0,7829.85,3213.8999999999996,3400.0,2427.35,6146.75,1315.3,13029.45,1942.115
3162.8,3538.35,4793.75,3395.7,3036.5,6833.15,5544.35,3599.75,852.3,10154.95,4676.9,5498.65,5108.75,4485.1,4560.049999999999,3156.8,8291.650000000001,6757.9,7089.400000000001,11674.150000000001,9691.3,2684.35,3276.8,5329.2,3804.3999999999996,2496.8999999999996,5068.950000000001,2950.1,8361.75,1894.8500000000001,4389.55,3367.25,4077.1000000000004,2567.35,3495.45,1472.8000000000002,4635.85,3233.75,6488.549999999999,9555.1,3497.75,4062.25,1276.75,2510.85,7790.05,8618.05,2989.3999999999996,10513.75,5629.5,3439.0499999999997,4831.5,8234.8,8168.85,6070.950000000001,6246.0,1518.2,8263.3,5904.1,5885.65,3186.05,2302.45,1631.7,2808.2,10752.65,5408.849999999999,7675.1,8512.35,1220.75,4604.8,2292.1,7997.65,2492.35,5415.5,6523.4,9123.0,9177.65,6919.75,5539.35,3723.9500000000003,7306.299999999999,7361.0,5484.2,1754.6,2976.4,2742.5499999999997,3094.3,1721.7,4354.6,1240.5,6488.4,1410.6,9084.9,2503.2,11336.3,3041.2,1851.0,4426.5,1762.0,6100.0,1663.0,5617.5,4983.7,3024.5,2881.0,5727.75,4639.85,5515.700000000001,1751.5,5274.35,3637.9,2160.85,2347.75,3656.25,1243.0,10119.25,3777.485
3378.65,3036.3500000000004,4596.05,2122.4,2844.8,10066.3,3730.4,3786.95,893.1500000000001,11535.1,6009.599999999999,7936.400000000001,9698.4,3796.3,4217.5,2253.65,8499.400000000001,9044.3,6883.85,9248.35,10387.25,2281.95,1855.25,5939.75,3642.1,2138.6,3638.75,6686.95,6152.6,3017.0,4041.8500000000004,4097.75,3286.0,3046.0499999999997,2027.7,4716.200000000001,2772.1499999999996,4618.65,5866.35,8427.25,7428.95,2773.25,1105.9499999999998,3036.75,11574.4,7470.1,1191.85,10539.8,3388.4500000000003,4159.35,6224.9,8169.400000000001,8396.55,1914.95,8076.5,3032.15,5675.55,3159.25,6371.45,4460.5,2094.15,3702.35,1341.8500000000001,11061.15,4205.95,3985.3999999999996,8085.75,1757.55,2210.45,4063.7999999999997,12444.400000000001,8165.249999999999,2322.55,5776.950000000001,7766.000000000001,10489.45,3593.25,6581.25,4959.85,6286.3,5826.95,6839.55,1017.5,4632.4,4663.55,1894.6999999999998,5866.3,3922.7,3280.2,4884.9,997.2,6075.9,8409.2,7917.9,1283.5,2851.0,4954.5,1456.5,6852.0,1206.0,6229.5,3135.8,3356.1,2140.5,5203.4,11181.099999999999,7847.150000000001,1020.5,3508.8999999999996,8061.700000000001,2945.1,1673.6,2215.15,1038.55,6053.25,6545.285
2015.5,1707.6499999999999,8739.65,1306.55,5566.799999999999,7669.95,4710.05,4262.3,1052.25,8717.45,5924.8,5450.549999999999,8732.150000000001,2950.95,4076.7999999999997,1342.2,6216.75,9337.05,4728.7,7620.400000000001,10756.25,1702.9499999999998,1847.5,8107.0,5097.6,2979.7,6322.35,8963.05,3365.75,1857.35,2773.15,5524.9,5508.099999999999,5021.4,1991.6999999999998,4927.5,1485.4499999999998,8897.6,4053.15,5929.150000000001,8549.349999999999,1909.85,2420.4500000000003,5275.65,10913.550000000001,6513.75,1152.55,9644.7,7918.800000000001,6660.0,6182.849999999999,7359.05,9395.050000000001,1296.5,9564.65,3422.65,5387.5,5759.75,9140.7,4850.3,1118.3500000000001,2900.05,1163.5500000000002,7797.55,3866.45,1781.1499999999999,6712.05,1687.3,7973.4,2037.0,13532.800000000001,6334.450000000001,1681.6,5149.9,4167.35,7694.8,1990.3500000000001,6576.55,3659.5,3397.2999999999997,3470.05,6091.35,1000.75,3511.8,5105.6,3508.2,6917.1,3391.6,6725.4,4602.9,3310.8,3976.7,10522.0,13486.7,1631.6,1517.5,7346.0,2269.5,8310.5,2699.5,8040.5,2008.3,4850.9,14195.5,2939.05,13154.650000000001,9236.7,1123.0,2471.1499999999996,7653.550000000001,4142.45,1241.55,3048.5499999999997,1713.9,7192.0,5628.13
2403.05,1062.6,8992.95,992.3000000000001,7037.400000000001,7572.45,3010.1,1880.4499999999998,697.1,4409.55,4077.4,5148.1,4213.3,2694.65,3022.85,749.2,2797.3999999999996,5871.950000000001,4269.150000000001,6517.849999999999,14178.55,2227.8999999999996,1461.95,5168.5,4973.150000000001,2939.6,11345.699999999999,8862.35,3462.3999999999996,1224.65,4527.0,4348.8,3120.85,3256.5,2358.5,4177.0,1206.4499999999998,7699.0,3402.9500000000003,2726.0,5584.45,3005.1499999999996,6699.95,5617.65,5696.1,7655.8,2778.45,4704.05,6197.4,4662.2,8498.9,6486.35,6365.35,889.55,11933.95,1610.6999999999998,3758.85,6177.6,11692.650000000001,2185.75,833.25,4274.15,1533.15,3453.6,3382.1499999999996,598.85,2712.8999999999996,2005.1999999999998,6670.65,2021.4,9325.05,5938.549999999999,871.65,3922.45,6544.299999999999,8330.5,6102.15,3737.8500000000004,6067.200000000001,1402.4,2457.15,7076.25,4261.4,1858.5,3089.95,4586.35,3709.8,5268.4,13486.9,4308.6,5177.0,6053.9,9187.8,16206.5,1545.0,3936.0,6675.5,1901.5,8447.0,4985.5,5342.0,1946.0,5126.7,10342.5,2147.25,7304.15,12652.7,3926.0,6513.349999999999,6010.6,4940.75,896.1999999999999,4535.0,5061.650000000001,8785.75,5551.415
2840.75,793.95,4920.099999999999,959.35,4051.55,8574.349999999999,1900.75,1084.75,545.9,3566.1499999999996,4469.049999999999,3582.2,2093.35,1312.05,2785.0,536.95,2938.5,2682.15,3413.3,7227.150000000001,13645.9,2883.25,847.1999999999999,4137.75,2125.2,2939.2,11773.35,3275.55,2872.0499999999997,876.0,3152.2,2887.8999999999996,1442.65,1789.2,1565.0500000000002,2852.15,1061.9499999999998,6342.2,2123.65,1815.4,3101.9500000000003,6531.099999999999,6399.799999999999,4099.1,8387.2,8936.8,1943.0500000000002,3523.0,7103.35,1989.9,6951.0,6318.150000000001,9822.099999999999,1354.35,11085.099999999999,2010.7,4408.650000000001,4497.35,8463.65,2368.35,1205.8999999999999,3647.1000000000004,1109.95,5786.450000000001,4054.7,616.7,1637.85,3325.45,5930.099999999999,2095.0,7774.15,8491.7,875.0,6684.0,6484.35,5615.450000000001,4248.95,2082.8,2708.4,787.85,1984.1,8597.85,4991.0,1547.9,4559.200000000001,6868.0,2301.6,4762.6,15070.7,3197.2,5366.7,9004.8,8014.9,12356.1,2344.7,4260.0,6867.5,1979.5,6033.5,5979.5,3671.0,1732.6,3549.0,7429.5,1811.5,5535.35,10980.65,7886.5,7915.3,5218.65,4831.1,848.45,2999.8,3503.0,12495.3,4942.855
1314.0,747.6,2092.35,1726.5,4370.0,7070.65,1435.15,985.95,478.0,3010.4500000000003,5146.5,1828.95,1794.65,861.25,4467.0,469.45,2822.2,1177.8,4419.85,9069.95,9505.85,3422.0,869.1999999999999,4789.05,2409.45,4853.0,6201.8,2406.25,1558.9499999999998,1774.1,3182.5,1547.05,1250.9,1534.6000000000001,900.45,2231.75,923.9499999999999,4923.25,1249.0500000000002,3869.5,1558.15,4622.45,3012.3999999999996,2176.85,8234.2,8822.15,927.5500000000001,2378.35,6929.55,1231.8,6810.700000000001,6159.450000000001,10931.6,1116.35,11599.15,1752.9,7036.95,4427.2,5768.599999999999,5556.5,2337.45,4878.0,669.2,8560.6,2347.9,1573.75,4093.9,2495.85,2879.9,4016.0,10013.55,7579.25,1400.9,10861.85,3104.0,5357.5,2659.1000000000004,7061.5,2555.3,1854.6499999999999,2826.3,4995.5,2432.5,2408.0,7416.3,7501.75,2240.0,3634.8,11093.5,3315.8,2063.5,7678.7,6544.299999999999,9825.0,4464.4,3665.5,4545.0,1898.5,4891.0,8120.0,3939.5,1229.8,3038.1,5225.0,6057.75,7059.049999999999,7782.25,8385.5,7651.450000000001,3026.8999999999996,5822.6,723.1500000000001,2034.65,2119.0,11165.8,4807.955
852.55,584.85,1651.5,2843.75,3321.2000000000003,5329.7,1162.4,792.1999999999999,365.45,1868.85,5381.0,2390.95,1323.7,1016.4,3287.25,508.65,1402.85,981.95,4245.05,5638.599999999999,4487.1,1814.1499999999999,1300.5,2478.3,4984.900000000001,3693.5499999999997,2753.75,1752.35,1867.5,2557.8,4611.05,1319.2,2404.75,850.6,947.25,1907.6999999999998,1535.2,2132.55,978.5,3837.55,867.0999999999999,1369.1000000000001,1933.35,1676.35,6514.049999999999,3961.75,776.9499999999999,1536.85,4339.85,1296.15,8428.75,4494.95,8735.2,942.0,11909.95,1614.45,4897.2,4201.9,2979.7,8755.85,5588.95,2790.7,594.45,7000.1,1724.3500000000001,1004.35,2795.7000000000003,5483.5,2242.15,3337.45,8398.400000000001,5526.549999999999,2722.0,12198.9,3308.85,6237.25,2299.0,11652.7,2389.9,1692.8,2566.1,5267.25,1453.3,4521.8,3638.8,4884.05,3428.8,3950.8,13020.3,1733.7,1683.1,4412.4,3864.4,7690.3,2188.0,5128.5,2974.5,2850.5,6179.0,9583.0,7292.5,1189.15,2287.4,5153.5,6643.950000000001,6520.6,5553.55,6753.5,5159.3,4699.05,9965.55,367.85,1631.6,1686.9499999999998,11434.25,3393.27
597.3499999999999,458.75,1812.0500000000002,2706.25,2084.5,3863.55,844.0999999999999,581.3,218.20000000000002,5175.3,6667.099999999999,2390.95,880.5999999999999,852.85,3719.05,616.6,987.0,863.7,7834.5,3341.1000000000004,1764.8,1625.9,2364.75,1651.6999999999998,2278.8999999999996,2523.6,1743.7,1957.15,3310.55,1315.85,5114.650000000001,1468.25,4769.650000000001,564.6,786.35,1294.2,2572.8,1741.1499999999999,622.25,2403.0,734.05,1424.3,5240.0,1400.05,2966.85,1835.65,616.0,989.8,1920.3000000000002,2629.2,5363.95,2744.3,5145.75,778.55,13843.900000000001,729.15,2835.2000000000003,3870.1000000000004,2724.95,7096.0,6950.200000000001,1016.15,561.5999999999999,7150.45,1048.35,968.5,2163.45,5165.2,3708.2,2737.2,6520.25,3605.55,2524.8,13252.65,4404.35,7230.549999999999,1577.55,9860.2,2654.3500000000004,804.35,1747.25,9312.9,867.95,2662.5,6027.150000000001,5160.95,2172.8,4065.2,16031.5,1387.1,1515.2,2681.8,5019.5,5441.8,2423.5,5318.5,1911.0,2359.0,4047.5,5439.0,10022.5,877.85,1759.4,2219.0,8008.25,3941.8999999999996,10051.349999999999,3909.0,3381.55,4419.900000000001,8211.2,407.45,827.9499999999999,1340.0500000000002,14078.5,2342.0699999999997
572.35,393.6,2813.25,2503.55,2098.25,4107.05,934.05,469.85,202.05,3031.15,10910.5,2211.3999999999996,684.5999999999999,672.9,2861.85,417.4,1324.55,1249.75,8797.0,1678.25,855.65,2259.2,2269.05,1616.8500000000001,973.4,1901.5,1672.6999999999998,1218.55,4672.45,1077.1,3211.6,3729.6499999999996,5320.3,454.65000000000003,799.6999999999999,981.55,2449.15,2694.45,536.35,1789.25,497.40000000000003,2897.0,5004.5,1367.65,1661.5,1049.5,429.9,568.65,1407.9499999999998,5502.5,1889.9,2217.0,2297.95,855.05,6580.95,585.55,2376.25,3365.1,1405.65,2555.75,3128.3,801.15,365.15,5624.450000000001,966.1500000000001,1850.6499999999999,2317.85,2092.15,4073.3999999999996,5422.2,5905.4,3991.6499999999996,1763.8,10742.599999999999,4199.35,4570.6,742.3,9976.5,1898.6,1082.35,1640.75,10189.9,1146.4,1711.7,8137.299999999999,3256.8,1126.0,2769.3,10762.3,1126.9,817.6,2001.0,3843.1000000000004,6591.2,6886.7,3635.0,1209.0,3448.5,5225.0,2442.0,19756.0,826.95,1735.2,1283.0,7183.35,2822.7,8400.55,1929.5,2155.8,4281.15,4296.7,302.95,761.9000000000001,1036.55,14637.349999999999,1576.77
725.05,343.2,3594.6499999999996,1588.65,1216.6499999999999,8518.4,1177.65,504.5,174.25,2941.25,10820.050000000001,1990.85,607.5,529.5500000000001,4553.700000000001,488.70000000000005,2236.05,2918.2999999999997,3003.5499999999997,989.25,829.5500000000001,2386.25,1452.25,1467.0,706.1999999999999,1233.25,1458.6,771.35,2276.4,1365.75,3101.05,3941.35,4326.549999999999,422.05,643.6,517.9,2870.8,2694.45,531.35,1888.85,473.65,1367.9,3196.45,1173.45,1158.1,724.0,408.3,452.54999999999995,1404.25,5330.5,1108.15,1143.35,1882.05,840.35,8461.75,812.8000000000001,1501.55,1859.7,912.6,1222.05,1975.55,518.8,235.9,3479.3500000000004,782.5500000000001,1866.35,2324.25,1367.9,3335.8500000000004,10324.5,3386.15,3342.75,1595.2,7082.7,2162.6,1985.6499999999999,587.4,11858.099999999999,1273.5,1104.05,1296.0,5102.599999999999,1940.9,1301.9,5310.1,2027.6999999999998,713.9,1253.9,5371.0,879.8,523.2,1756.3,2523.0,8386.3,4660.5,1735.5,1278.5,2869.0,2485.0,1510.0,19846.0,721.15,1528.0,1003.0,6148.1,7105.549999999999,5330.150000000001,1979.5,1990.35,4651.25,2624.15,873.95,731.9,859.4499999999999,15516.449999999999,2660.23
660.7,372.95,5943.65,856.4499999999999,900.8000000000001,11628.3,1059.05,730.35,122.25,1588.9,6789.85,1973.75,521.8,509.20000000000005,4266.450000000001,429.85,1905.4,3274.3999999999996,1264.55,830.25,661.35,2199.25,908.25,1261.1499999999999,528.0,1349.75,4023.6,598.9,1282.9,1493.1,5058.9,9918.099999999999,3476.0,392.95,426.25,353.55,4672.55,3215.7,455.35,1181.65,473.2,921.2,2351.7,812.2,889.1,572.95,502.0,414.4,1162.7,6537.95,1154.4,895.95,2958.4,759.9,9654.15,561.4000000000001,2866.75,3379.75,937.6,798.7,1354.4,460.55,271.29999999999995,4304.2,734.6500000000001,2494.35,1717.3000000000002,2696.2000000000003,2979.65,6588.9,5200.4,3002.5,2407.6000000000004,4271.75,917.65,1414.45,501.9,8309.75,1691.55,758.05,1150.8,3865.6,2042.0,1499.05,7013.25,2457.95,392.0,1503.7,3291.6,747.2,461.0,1965.9,1560.3,14479.3,2679.9,1454.0,1788.0,1473.5,1637.0,1345.0,15396.5,840.75,1019.2,1445.0,3202.5,4440.75,5307.25,1629.0,1549.65,3950.2,2987.1000000000004,1487.55,692.1,643.9499999999999,11002.85,4126.4400000000005
476.34999999999997,312.45,4487.849999999999,1253.6000000000001,687.35,9836.400000000001,820.0,1168.8999999999999,138.2,1228.6,2729.2,1651.5,404.40000000000003,410.25,6251.7,448.8,2016.9,2429.05,826.3000000000001,754.15,725.75,2210.75,519.05,1025.95,474.6,1384.8000000000002,6574.349999999999,529.05,1305.85,1099.85,6606.95,10881.55,4463.15,326.45,405.29999999999995,328.8,2625.9,3973.25,713.0999999999999,819.6999999999999,322.40000000000003,1562.0,1307.8,583.75,870.9,467.3,424.5,370.09999999999997,1333.15,6014.5,1306.55,751.1,2490.5499999999997,515.35,7187.15,508.05,2692.0,8749.1,1707.0,1962.0499999999997,988.6,741.35,375.55,5231.3,914.15,1427.35,4470.2,2766.3,3163.1,3456.45,5489.5,2749.75,2362.75,2463.25,842.6999999999999,1241.3500000000001,394.45000000000005,3825.0,1320.8,558.55,685.1,7540.199999999999,2922.0,1800.6499999999999,7570.799999999999,2244.05,255.5,1859.4,2946.2,867.6,534.4,1074.4,1212.9,13211.3,2970.0,1308.0,934.5,970.0,1508.5,1114.0,10862.0,2728.6,548.0,3113.0,3068.75,2212.9,7259.25,1272.5,1060.15,3798.7,1972.2,1052.35,584.65,588.85,8936.95,4831.715
689.05,308.85,3005.9,919.55,574.95,7431.9,484.0,1049.1,226.75,1612.3000000000002,1802.7,2805.65,361.84999999999997,667.65,7414.25,280.1,3259.1000000000004,1597.4,678.65,558.6999999999999,666.6500000000001,1748.25,493.05,1032.3500000000001,378.75,815.25,4589.15,1377.7,1009.2,577.6500000000001,4836.099999999999,8169.35,4414.5,293.15,503.90000000000003,210.05,1461.35,5802.75,1154.85,432.9,381.95000000000005,878.25,842.55,451.85,771.4499999999999,755.25,591.9,419.1,1003.5,4841.7,1020.3499999999999,563.5,1314.9,460.25,3826.9,629.35,5775.599999999999,7518.599999999999,989.3,3172.0499999999997,628.4,2868.4,942.0500000000001,1966.6499999999999,1032.45,1619.75,2722.75,2215.1,2036.1499999999999,1881.95,4177.65,2977.9500000000003,2382.95,1954.85,564.3499999999999,1391.5500000000002,349.0,1927.5,1493.25,415.9,839.2,4856.0,3740.05,901.1999999999999,4890.55,1128.05,249.9,1884.9,6495.0,1478.6,978.3,1052.3,1184.6,9117.6,7877.8,959.5,525.0,1484.0,1248.5,956.0,6654.0,5006.349999999999,714.8,4906.5,2241.95,4751.65,15931.0,1171.5,823.75,6504.45,2577.45,996.4499999999999,425.7,491.0,10019.150000000001,3376.13
618.55,200.95,3271.25,1246.75,541.85,3498.75,404.5,805.35,763.4499999999999,1106.75,1455.2,1479.6,733.0,899.15,6010.15,351.15,1877.8500000000001,1025.65,467.84999999999997,620.8,1003.1999999999999,1117.25,401.95,1278.25,285.9,584.65,3060.95,1393.2,588.6999999999999,320.35,2208.75,5242.0,2677.85,284.95,400.6,184.75,1219.8000000000002,2840.35,764.95,352.9,341.9,644.1500000000001,481.1,521.8,565.35,1922.45,390.95,411.5,1380.0,2561.95,824.4499999999999,552.95,1140.25,338.95,1826.55,515.6,9508.0,3317.5,525.4,3016.85,473.55,5171.599999999999,632.5,1341.75,1015.1,1949.3999999999999,1336.3500000000001,1933.85,1400.2,1037.75,2199.1,3830.3500000000004,2749.8999999999996,2003.1999999999998,852.35,900.6,220.95000000000002,1159.9,1292.55,464.2,784.6,2831.0,4959.0,975.25,2418.65,983.45,340.5,2420.0,11579.3,1128.9,413.1,1888.8,1075.5,10316.7,9569.0,751.5,562.0,4379.0,1186.5,794.5,7952.0,2458.75,1612.3,5894.5,1142.25,5852.35,16698.850000000002,2968.5,797.6,5401.450000000001,1295.0,881.4499999999999,383.95000000000005,404.55,6769.6,1471.93
